id,X4,X11,X18,X26,X50,X3112
192588237,1.1633692,145.98822,19701.857,3491.9514,15.522194,398381.94
195730780,0.9977836,150.22949,19699.076,3461.4954,15.049433,398867.8
156533911,1.095341,146.57765,19699.654,3463.6587,15.292669,397752.78
194855811,1.1023492,146.11383,19709.113,3559.9478,15.211924,401866.8
155359223,1.0997179,145.16919,19709.078,3553.4988,15.06863,402797.84
191468263,1.176895,142.74191,19700.611,3463.8162,15.649551,397816.66
193981414,1.0480361,150.25343,19699.545,3461.153,14.830016,397699.34
192962570,0.9625721,150.0255,19699.623,3469.7898,15.042948,398686.44
148497073,1.0594363,150.62828,19699.898,3470.93,14.809245,398255.66
195365049,1.2557805,153.42743,19699.096,3471.72,15.997605,398647.22
189935083,1.0024585,157.40012,19699.307,3463.4292,14.787387,398195.97
141056802,1.2593701,139.6034,19704.338,3478.644,16.877142,397868.62
195127888,1.1056501,145.33156,19702.248,3471.8955,15.514989,398222.62
195740300,1.1129786,145.70131,19701.602,3507.1501,15.862737,399338.56
195756045,1.0879862,143.41124,19705.627,3541.0864,15.034431,399730.03
195630794,1.0581293,147.20436,19699.682,3466.7126,14.951124,398077.06
194239278,1.0058936,141.4366,19714.764,3509.943,15.684732,398126.56
171474569,1.0083841,156.12172,19699.428,3502.0752,15.072912,398817.8
194484641,1.0384053,148.55562,19699.926,3463.2344,15.100658,398201.72
191913480,1.1030623,134.34015,19700.625,3463.7766,17.10557,399249.84
193874516,1.1016616,148.39824,19703.938,3529.5176,15.026457,401963.56
195541258,1.0967269,145.18439,19703.303,3503.568,15.206672,400417.06
190109301,1.2020252,146.41335,19702.795,3536.8743,15.416073,398815.28
192856644,1.0871515,148.76804,19703.955,3539.706,15.018956,400984.12
195133585,1.0165148,152.92787,19699.656,3463.6719,14.659702,399383.56
196731657,1.0637509,146.86804,19707.805,3490.315,15.159009,399423.56
195661477,0.9989585,150.80167,19699.604,3460.8623,15.148748,398302.44
194466075,1.1327296,146.64632,19702.738,3493.125,15.251269,399256.44
195674484,1.0348741,144.21321,19710.17,3503.9565,15.221275,398529.56
70281602,1.0968249,148.74004,19709.922,3616.2476,15.256956,403872.12
134782401,1.1803844,142.52144,19706.19,3560.8513,15.434564,400573.0
196230179,1.0555242,144.34073,19701.469,3480.0498,15.588189,398575.97
195769138,1.071375,145.10507,19700.861,3476.2473,15.29001,398330.28
195130532,1.031271,156.22113,19702.156,3484.0508,14.74767,403222.78
195414054,0.92954993,146.50076,19699.787,3470.252,15.154952,399514.25
188396416,1.1585809,144.86835,19709.727,3579.4045,15.550759,401958.34
195576909,1.0634524,148.13109,19699.39,3457.6604,15.067728,397871.3
195603917,0.94918984,148.27013,19701.033,3469.32,15.160731,402853.8
146738037,0.91861534,147.03308,19700.174,3471.1924,15.164897,400369.7
195323065,1.1981734,136.67953,19706.262,3507.5344,15.523244,398719.16
147253636,1.0013673,152.46426,19701.18,3470.1997,14.889525,400273.2
195073055,0.9535891,149.1988,19699.48,3464.205,14.92066,397762.94
182734057,0.8640798,148.49644,19699.307,3460.3008,14.897444,398160.5
195739169,0.9771174,156.06699,19699.55,3460.2925,14.725481,397881.47
188120153,0.9471728,149.3769,19699.826,3466.76,15.258215,398271.16
195424500,1.101345,148.59807,19707.205,3565.729,15.174406,399486.8
195699924,1.0345844,151.76134,19700.57,3478.6924,14.986903,399738.88
177942621,1.2377155,140.32085,19703.21,3470.0266,15.894717,397650.5
88969856,0.91940904,152.24245,19699.492,3462.6284,14.956895,398162.9
196452658,1.0521194,149.9356,19700.42,3488.2532,14.946356,399458.0
195659777,1.0657014,150.37581,19699.521,3462.3225,15.285558,397885.3
195817396,0.98464435,155.16733,19699.064,3461.2117,14.798603,398827.62
81814531,0.9848696,154.7548,19699.254,3464.544,14.677827,398778.53
182761794,1.1672668,142.84723,19702.176,3477.48,15.990851,397835.8
191682159,0.9958466,150.7724,19699.203,3460.7778,14.919635,397878.56
195004287,1.0517858,149.44165,19699.281,3462.2012,15.269262,398021.2
195689332,1.0338821,150.43297,19699.723,3471.4282,14.829983,398499.28
193663713,0.98854303,147.5613,19700.521,3470.0735,14.878844,398242.84
182905246,1.048946,145.42169,19699.893,3468.0571,15.766665,398181.25
193835358,1.1482128,145.59209,19702.812,3498.175,15.39412,398525.03
194731820,0.9358734,155.71347,19700.229,3466.7256,14.977892,399332.78
193349366,0.96950036,150.4939,19699.305,3463.2388,14.595894,398182.94
195625903,0.8680584,154.39594,19699.986,3463.1218,14.500207,398385.44
194328478,0.9291963,146.3968,19699.479,3460.6353,15.327471,398049.06
195711403,1.1017236,150.45898,19699.918,3474.7927,14.841277,398835.97
196244152,1.0879693,148.0116,19706.023,3507.0413,15.223056,398982.12
195641246,1.049631,147.39496,19702.48,3500.2676,14.767377,399883.6
166552336,1.0347769,134.9035,19701.12,3460.1304,16.58236,398769.5
193591750,0.9531856,151.82767,19699.215,3463.2842,14.881046,398118.06
190968712,1.1104231,148.16597,19700.088,3471.2148,15.353494,399000.6
195864797,0.9456641,148.45381,19699.268,3471.7197,15.693515,398370.75
196226780,1.0901212,147.52364,19700.354,3467.8003,14.913034,399391.44
104564237,1.1547798,153.73415,19699.582,3468.9963,15.003254,398018.75
195693017,1.1292332,146.70947,19705.285,3498.5781,15.306195,398823.8
187455322,1.1195159,147.28223,19702.701,3503.7427,15.294813,400465.7
195835674,1.0568225,150.89795,19700.979,3484.0396,14.852157,400673.6
189284488,1.0994734,160.0985,19698.963,3466.5105,14.684981,398756.78
191614081,1.1416138,141.25026,19701.191,3487.5686,15.960145,397502.3
194552933,0.871483,155.20401,19699.47,3462.266,14.684499,398607.78
195643702,1.1128187,147.77579,19701.156,3480.2434,15.092429,399496.7
195734263,1.0525795,154.82623,19700.662,3489.7493,15.118887,400197.9
195676974,1.0287073,153.09741,19699.99,3470.0398,14.8587,399814.94
196639376,1.0118232,149.02196,19700.732,3472.9128,15.214358,398913.16
160249231,1.3581426,137.20262,19708.152,3485.907,16.410072,398679.1
196028222,1.0547192,148.04968,19704.898,3490.9338,15.067204,399247.25
195091205,1.1625551,144.93182,19705.123,3513.5017,15.322521,398522.53
156208747,0.9928273,147.44911,19699.469,3457.8274,14.96166,397877.97
195553209,1.1806581,148.66035,19704.441,3523.0767,14.964704,399388.3
194605001,0.9709008,149.36143,19699.45,3461.2852,15.085218,397911.16
162781769,1.0750364,142.40614,19699.86,3470.2354,15.157905,397735.25
177234262,1.0426708,141.00114,19700.916,3467.1382,15.433161,398121.4
165852810,0.98224276,146.10918,19699.822,3463.49,14.803991,397818.2
79999896,0.8984861,153.16806,19700.234,3474.3774,14.798697,399223.1
128768588,1.083111,147.61052,19699.666,3466.7927,15.225313,398920.1
194762951,1.0957427,151.3858,19710.48,3571.0923,15.073663,403804.97
170675491,1.1147261,148.02634,19709.025,3580.0564,14.941342,402607.2
195781396,0.91475356,156.3575,19699.5,3462.8792,14.8485775,398650.47
100029951,1.0188185,151.46553,19702.648,3473.642,14.945617,398810.06
195881730,1.0571815,147.99706,19702.35,3485.4995,15.013185,400404.97
195349894,1.1066378,145.0668,19707.277,3507.762,15.145486,401734.97
193095074,1.0564007,144.93597,19699.73,3465.233,15.21494,397995.28
194954912,0.97259,154.45587,19699.37,3462.0276,14.614509,399111.7
95510560,1.0589676,149.9869,19699.518,3461.8516,14.956246,398839.6
194919000,0.8967212,148.20952,19699.55,3463.9272,15.111814,398235.72
167916063,0.91666263,158.69936,19699.55,3460.4678,14.556714,398778.1
194172323,1.1644566,143.97083,19700.521,3466.0483,15.859362,397776.16
195118561,1.1241801,154.43973,19701.021,3468.6836,14.8992195,397897.88
168375288,0.8974186,149.47412,19699.252,3459.661,15.072049,397753.5
192204629,1.1615978,145.45216,19704.03,3527.7678,14.980658,399887.22
142758684,1.1537366,144.40266,19707.213,3551.4324,15.165652,400957.22
194189259,1.0886447,140.72037,19702.658,3523.979,15.032583,399333.22
178706926,1.1682255,144.77867,19708.752,3588.6423,15.194967,400948.6
193610339,0.91016996,151.65616,19699.52,3462.337,14.873214,398638.03
30385430,0.9695498,151.1607,19704.693,3484.2234,14.998613,403726.56
185244768,1.1135739,149.02325,19704.143,3533.2673,15.165338,399076.97
189887720,0.93027836,151.191,19700.516,3465.9307,15.22927,399162.16
190665903,0.96544003,150.7033,19699.543,3459.228,14.940623,398754.94
179969301,0.9062047,149.76967,19699.436,3462.3337,14.791714,397936.44
193295045,1.0861002,144.29004,19710.502,3564.867,14.877874,400505.56
100709819,0.98503405,150.0587,19699.754,3466.1182,14.60427,398268.7
148365507,1.1534939,147.85612,19703.889,3499.8416,15.25512,400279.34
186785377,0.94768524,146.05756,19699.54,3463.7102,15.253306,398094.66
185400996,1.1358484,148.04274,19700.088,3464.4448,15.311575,398618.72
195641474,1.0393794,151.0106,19700.406,3461.494,14.983086,397954.94
153889939,0.9981197,149.96126,19699.598,3463.3757,14.698557,397878.22
195274346,1.1861786,142.72646,19702.629,3490.246,15.604963,398347.5
196466531,1.1124421,141.06427,19699.943,3464.4172,15.288848,398024.3
195510463,1.116486,146.23073,19705.111,3495.0027,14.994051,399330.06
194349689,1.076661,148.35576,19699.453,3468.9329,15.040565,398568.75
195249192,1.0784074,148.552,19699.656,3461.4946,14.890782,398306.62
192404852,1.0734882,146.45642,19703.707,3504.474,14.935799,399865.9
195481829,1.0045714,156.72264,19700.104,3469.3074,14.556323,401860.1
182182554,0.9577659,151.72906,19699.875,3465.9307,15.140109,398463.66
192735087,0.87720793,145.53903,19699.346,3461.473,14.923166,397960.62
186256637,1.0876404,147.66782,19699.686,3469.5632,15.594181,398183.34
194964850,1.1238778,143.77621,19708.52,3563.0242,15.027718,400714.7
193492863,1.0244926,148.66026,19699.408,3462.3596,14.77008,397719.75
194163336,0.9481013,153.47778,19699.506,3484.1887,15.386219,398670.7
190315216,0.8604048,157.70038,19699.682,3459.0647,14.899962,401531.94
108234905,1.0997591,151.38623,19699.584,3461.8062,14.58039,398440.53
195397437,1.0418231,149.30061,19700.008,3461.27,15.011082,398224.4
195633284,0.93964875,151.63643,19700.24,3494.8826,15.251257,400416.4
194400219,1.1099288,143.83728,19700.434,3465.4062,15.034025,397781.56
129946371,1.0446273,150.67938,19699.982,3465.6143,14.582548,399200.0
194734165,0.9429657,154.68272,19700.492,3485.5947,14.779884,399231.1
196065389,1.0002552,152.81488,19699.441,3464.6497,14.71335,398269.94
195139698,1.0219754,153.04434,19703.072,3490.6697,14.909683,399997.75
192579143,0.9695192,151.54024,19699.285,3462.135,15.098584,398478.78
9032327,1.0722886,147.78784,19699.355,3459.8438,14.817842,398328.3
151584307,1.0330518,156.08978,19707.318,3514.4668,14.726007,400678.8
163673640,1.0691547,149.0894,19699.83,3471.43,15.601358,398386.8
55164239,1.0625122,148.79195,19712.527,3611.2864,15.325972,403252.12
56887055,1.1779275,146.30342,19700.656,3468.7534,15.531525,398012.84
194904693,1.139783,144.51724,19706.22,3513.3027,15.3191185,400048.0
193890414,0.9322566,150.37329,19699.146,3462.5688,15.155959,398452.5
196141458,1.0247526,151.13199,19699.295,3461.8567,15.125912,398737.84
195050272,1.0057008,154.94524,19699.668,3461.0745,14.877226,399396.97
173642127,0.98085785,151.04233,19699.117,3458.152,14.490762,397909.0
195548802,1.0394771,138.93208,19700.453,3473.953,15.799972,399080.6
126094393,1.1362787,144.30746,19705.021,3534.4138,15.347626,399013.0
137133074,0.9989243,149.97879,19699.352,3460.3196,14.895317,397717.56
195813187,0.92515624,141.15257,19701.008,3476.5535,15.989581,401310.56
184642081,0.9370956,148.6917,19699.68,3458.852,14.979945,399526.5
190281160,1.0392162,151.07782,19699.387,3466.5046,15.002903,397837.4
65748033,1.1029949,146.19423,19708.443,3608.1638,15.191506,401061.4
195708294,0.9946793,147.98384,19699.984,3486.0745,15.105578,398051.12
191770603,0.98764116,150.53964,19699.518,3473.859,14.685361,398086.03
193937606,1.0545983,145.21165,19700.053,3462.6912,15.686466,397793.03
179299416,1.168505,141.35654,19700.303,3466.441,15.56469,397893.12
64084755,1.1148059,149.40523,19705.846,3507.193,14.770143,400454.7
154611618,0.9289961,143.30278,19699.889,3468.9414,15.347457,400002.6
178946181,1.0951813,147.97614,19703.734,3523.5557,14.955442,401263.5
195395443,1.099719,147.72371,19702.041,3470.986,15.05834,398359.9
195443156,1.0517627,141.28383,19698.932,3463.7188,15.280142,397908.56
194809563,1.0603857,140.69635,19700.422,3465.817,15.077144,397851.9
176438303,1.0590705,150.41707,19707.84,3473.684,14.7910185,400486.44
121806669,1.1285607,142.70447,19707.021,3468.0588,15.212472,398557.72
38418683,0.95304215,152.93796,19699.451,3460.278,14.927594,398145.66
176240119,1.184552,141.64984,19700.406,3457.6072,15.049644,397666.34
193454433,1.0145946,150.99646,19699.326,3461.836,14.74338,398309.72
130513213,1.0126055,150.37222,19701.701,3504.0938,15.075843,401708.3
194706050,0.8452356,153.43045,19699.467,3461.409,14.664934,398163.7
193399324,0.8933658,154.2893,19699.42,3462.661,14.709921,398874.22
195984817,1.1955671,143.28995,19700.07,3467.5427,15.640578,398133.16
195433124,1.2015116,136.24893,19702.842,3477.139,15.719257,397524.6
195899102,1.1463568,144.95395,19704.875,3545.4233,15.258467,399421.25
195789396,1.1479269,142.22636,19702.334,3490.4243,15.139307,398670.16
194094131,1.0676473,145.33728,19705.547,3481.5952,14.815685,399535.16
195461786,0.91179144,146.51118,19699.3,3464.0896,14.834643,398506.7
47107772,1.0335647,150.29904,19699.69,3463.4526,14.904829,397669.22
195703475,1.1044309,149.313,19707.467,3532.1206,14.956282,402062.9
194297639,0.94894004,158.63033,19699.537,3456.9229,14.57603,398864.5
177634434,1.0574096,147.61354,19701.482,3502.246,15.143111,399715.66
194933282,0.87195486,155.53108,19699.53,3460.8782,14.423413,398886.44
82568767,0.9959378,146.58604,19699.246,3458.2207,15.164391,398134.94
192176467,1.0887072,150.37651,19704.754,3531.4065,14.92033,401302.53
193906333,1.0001905,152.01376,19700.031,3475.4863,15.153223,398543.34
195253995,0.92830116,150.85994,19699.033,3462.4336,14.972393,398554.1
79040007,0.9934601,148.24786,19699.375,3460.1433,15.16074,397741.5
195022885,0.9185814,152.70132,19699.393,3459.5098,14.476711,397995.88
141241729,0.9875062,152.26506,19699.814,3467.1577,14.846999,398501.03
45813237,1.0190601,144.78929,19700.738,3486.078,15.032663,399095.97
196461388,1.078074,149.20212,19700.879,3471.185,15.111571,398914.4
177143822,0.8651171,156.19728,19699.2,3465.3977,14.711059,398909.75
65301410,1.0914646,148.53616,19709.068,3566.0056,14.996481,401408.1
178547777,1.1441337,148.57487,19702.814,3477.8374,15.0899725,399108.8
38123238,1.1159481,150.42065,19700.713,3476.5256,15.298475,398920.06
196238017,1.0082963,150.26204,19699.375,3460.0037,15.093868,397642.34
129051738,1.045164,145.8984,19699.963,3462.171,15.60368,398211.06
196741956,1.1026524,139.91005,19700.473,3470.4297,15.566151,397836.75
148270663,1.0337454,147.38884,19699.814,3464.4714,15.370217,398015.25
195745947,0.9197357,154.84212,19700.037,3454.2236,15.27366,399994.5
193125201,1.1111188,146.81085,19708.47,3527.118,14.944939,399090.97
195418406,0.9144218,157.56647,19700.174,3466.5493,14.722168,399477.75
193689073,1.0103476,145.15984,19699.424,3462.7866,15.064831,397886.66
194570304,0.99023896,150.23262,19699.596,3463.9644,15.046194,398059.97
195024693,0.992173,152.25587,19699.225,3462.3787,14.802796,398708.88
195454806,1.1305708,145.39325,19703.424,3482.011,14.936366,398023.25
194878161,1.0544866,149.8461,19699.621,3464.3196,15.168499,398963.4
195674624,1.1079918,149.4282,19701.281,3495.0764,15.0548935,398469.2
193175520,1.0080934,147.3256,19699.7,3469.9424,15.332342,397828.06
58038111,0.90946484,147.19662,19699.38,3458.6763,14.874014,397906.7
196001087,1.2391435,140.09229,19713.42,3460.4001,15.453736,399335.7
72820640,1.0736653,150.58934,19700.477,3476.1084,14.969517,399923.53
195862462,0.9584485,156.84079,19699.898,3460.479,14.850941,397963.25
194645937,0.98992366,153.1557,19701.2,3473.6248,14.680267,401190.28
179304773,1.1394426,148.5257,19700.465,3478.424,15.422375,398389.03
159231953,0.9019081,150.35344,19699.312,3464.5117,15.331865,398266.38
196116188,1.1313949,142.77802,19704.17,3545.319,15.405594,399277.72
157415335,1.003189,152.20174,19700.105,3475.256,15.253274,399269.78
148612679,1.0356507,145.71864,19709.465,3546.7974,15.083092,403267.84
176401205,1.1326208,141.83342,19702.082,3479.8787,15.355803,398466.5
164343171,0.9361448,148.26392,19699.441,3462.0393,15.2839775,397812.1
55605397,0.88861215,147.44658,19699.178,3461.9958,15.204329,399119.9
195196999,1.0151435,144.00298,19699.434,3463.7568,15.3028965,397930.4
194242607,0.95322347,148.6318,19699.643,3464.5425,15.15625,398289.06
155853061,1.1398915,147.35309,19710.68,3539.779,15.340763,400777.06
169047478,1.1679969,147.556,19709.611,3635.6929,15.211229,404452.4
195914294,0.99007344,152.1194,19699.445,3468.0378,14.73505,398006.34
128764212,0.96187407,153.05887,19699.143,3469.044,15.042354,398511.78
186243813,1.0121949,149.75078,19699.658,3463.8635,15.210513,398233.8
80665605,1.0910248,145.03749,19699.957,3460.8486,15.562758,397827.84
195024227,0.97682786,152.19408,19699.385,3462.8147,14.82385,400042.9
51130354,0.92544466,147.52728,19701.047,3461.345,14.843154,398619.8
194312835,0.9648343,151.96362,19699.99,3468.539,14.99944,400617.22
187755750,0.9971329,149.40596,19699.021,3457.872,14.895004,397654.62
188132767,0.830984,154.03549,19699.318,3460.6753,14.608323,398010.12
194641208,0.9921311,152.09193,19699.209,3461.4888,15.210639,398388.3
196012539,1.025821,151.25092,19699.717,3467.0205,14.831335,398445.56
174264025,1.0176458,148.27713,19699.754,3462.1997,15.165621,398573.4
38044567,1.1220573,146.19727,19708.762,3591.504,15.26739,401640.72
189833707,0.9869216,152.33368,19699.318,3459.6553,14.939121,397911.34
196230937,1.1850969,144.95464,19703.44,3544.4885,15.438979,399067.2
195602519,1.1022425,143.09496,19700.742,3488.0986,15.540381,398327.88
171028880,1.1675199,146.6763,19713.258,3699.316,15.183232,401802.78
154571223,1.0594221,142.99838,19700.268,3462.0134,15.099702,397787.22
193118542,1.1743095,143.6083,19699.906,3459.3274,15.392571,398291.5
161599833,1.1145667,148.52274,19707.57,3503.7642,15.009441,401066.34
194075959,1.0428457,140.30511,19700.857,3462.0212,15.437332,398292.44
180039223,0.98799247,147.68916,19700.03,3467.822,14.949832,398571.0
195176404,1.0672424,142.65005,19700.393,3470.5774,15.275905,398185.9
196092318,1.1221101,145.00256,19701.498,3490.527,15.313192,398864.56
192124428,0.8027482,154.2767,19699.725,3464.6255,14.72945,399108.6
193824011,0.93755144,147.53311,19699.748,3472.6313,15.109728,398389.56
192227835,1.0425662,154.98312,19699.012,3462.0947,14.73196,398743.25
190393483,1.0276304,159.95647,19699.229,3461.8635,14.484534,398689.72
194774230,1.0260988,146.6267,19699.47,3458.5186,15.041175,397970.47
177965081,0.99358064,149.81744,19699.553,3469.5706,15.732298,398244.3
169951563,0.7174356,155.91275,19700.988,3465.362,14.64299,407714.6
194654702,0.97538424,148.39832,19699.89,3463.2705,14.631771,398332.16
179502442,1.269982,139.40622,19712.066,3466.087,15.663247,399171.34
187462642,1.0015335,139.86719,19699.78,3482.3342,16.034695,398389.94
194887135,0.8968516,148.30858,19699.201,3474.2783,15.197792,400076.72
196373946,1.1403902,144.34178,19705.361,3550.377,15.474801,400115.6
195465550,0.95687795,148.32103,19699.371,3460.1572,15.180225,398069.3
195709243,1.0486238,147.99316,19700.043,3481.969,15.519707,399007.5
195772441,1.0248647,149.8316,19701.959,3487.7537,14.742387,399241.6
194368676,1.0064888,145.8277,19699.555,3463.22,15.048659,397795.22
172689449,1.093498,150.78148,19705.291,3500.129,15.089689,402515.94
195953158,1.0144513,154.31902,19699.568,3467.5564,14.895192,398886.38
183333978,1.0683835,151.46776,19699.33,3457.9783,14.99701,398477.72
195656199,0.9977733,152.55531,19699.219,3461.0286,14.821616,398403.16
131547342,0.9483794,147.19987,19699.752,3466.4038,15.505683,398610.47
187500065,1.0303609,149.39772,19701.713,3486.6133,15.291315,398501.66
180785080,0.9763573,150.29134,19699.31,3462.7637,15.015211,398107.94
194017475,1.0544832,147.58432,19701.46,3485.756,14.876904,399044.4
190352786,1.0311172,148.84326,19699.488,3460.7888,14.950678,397605.25
196325441,0.9365689,147.10849,19699.568,3460.3267,14.603613,397892.16
35729967,0.9352893,148.6662,19700.1,3465.2827,15.043388,399535.72
183520651,1.1830177,141.43004,19704.648,3498.565,15.86699,399121.66
195990023,1.1043246,148.98598,19702.088,3481.7544,14.797774,399992.56
169010589,0.95020795,148.6315,19699.934,3469.2407,15.159123,399707.78
194673472,1.0874212,136.02687,19700.814,3477.7065,15.528795,398446.28
195026095,1.0292894,146.9404,19703.746,3499.409,14.972086,401360.84
146364517,1.1984016,142.37544,19712.541,3471.2766,15.61662,399433.7
165897971,0.984325,153.29796,19699.473,3460.8162,14.961523,398379.5
193167485,1.0369596,144.2772,19700.182,3469.4153,15.399318,398311.84
152480333,0.9412177,149.92021,19699.217,3460.5413,15.173234,398462.72
170254764,1.1144139,147.76659,19702.674,3565.524,15.15487,401296.78
196065385,1.091683,151.85991,19705.633,3516.4834,14.992817,402633.88
177921655,1.0527035,154.20772,19699.307,3463.3054,14.858686,398459.44
191940485,1.1232337,155.28381,19699.688,3458.7852,14.631241,398621.06
195796797,0.9801121,145.35936,19698.959,3461.3284,14.947353,397718.25
141670241,1.0299071,146.48505,19699.55,3464.9539,15.559197,398143.4
173043439,0.9582783,159.15367,19699.506,3460.1255,14.669638,398698.88
195005273,0.997777,148.2914,19699.516,3459.542,15.037643,398092.7
172966264,0.8847353,147.75392,19699.496,3465.5017,15.1594,398054.06
129270238,1.1942896,148.34213,19703.242,3475.5024,14.785068,397620.1
195290422,1.0244384,156.12355,19699.031,3462.9277,14.452338,398639.38
67294660,1.115467,144.91249,19711.264,3591.4126,15.016187,401294.06
169435315,1.1452388,140.60457,19700.348,3460.3713,14.926389,397694.94
44376299,1.0699505,148.5023,19699.82,3465.886,14.999903,397832.03
191106856,1.1017532,145.21684,19706.63,3550.2493,15.766514,400704.22
196091112,1.0254222,151.65875,19699.408,3458.9407,14.853455,398305.72
179873697,0.9127864,148.18172,19699.516,3460.2358,14.874865,398253.94
196171095,0.9870895,154.41136,19700.062,3457.656,14.982045,399793.0
102345581,1.1765544,147.93413,19703.75,3542.9736,15.195612,400050.2
177258518,1.0616782,150.28236,19704.725,3510.5376,15.064178,403896.8
196547935,0.9974101,157.97057,19699.639,3457.813,14.809501,397742.9
148660222,1.2106535,140.70032,19704.668,3495.3816,15.328217,398255.28
185353026,1.364777,136.71835,19703.547,3472.0383,15.481129,398391.88
164912511,1.0803546,149.49365,19706.842,3540.408,14.904344,402659.38
195756413,1.0048733,149.32076,19700.568,3466.343,14.908679,399215.38
187876436,0.86499244,148.91293,19699.266,3465.337,15.189794,397728.16
192919296,0.93093127,150.8199,19701.096,3493.3228,15.177776,402594.0
194422453,1.0212742,151.1991,19701.025,3484.3987,15.03906,403349.9
193638950,0.9615088,155.86966,19699.477,3460.2856,14.689652,398290.88
194353206,1.0205586,147.75638,19700.281,3460.068,15.259217,399925.72
195435612,1.3701782,137.86998,19713.635,3466.4282,15.958498,399081.4
196008092,1.1938671,143.99692,19705.488,3485.9346,15.442348,399182.53
130484070,1.0508003,149.92128,19699.771,3473.8577,15.694033,398182.22
194688051,0.9603504,149.41885,19699.414,3461.6677,15.177476,397895.47
191753239,1.0353612,151.12065,19701.006,3500.0364,15.009477,401905.44
195249361,0.8943766,156.73735,19699.291,3459.64,14.706771,398031.8
195907862,1.0549614,148.4131,19699.469,3459.0203,14.924123,398215.22
196742757,1.1652753,140.29587,19701.152,3467.0486,15.180466,397669.0
195075785,1.0966243,150.76216,19703.617,3502.9392,15.073364,400031.16
167839345,1.0401752,149.69742,19710.492,3543.2917,15.14283,401835.84
194417419,1.149452,148.3565,19700.33,3471.2073,15.429305,398515.9
176666349,1.093165,151.78856,19700.871,3461.4724,14.72952,400011.22
196023834,1.0124892,148.47745,19702.197,3477.3147,15.350611,400899.3
195666691,1.1264625,141.942,19702.348,3472.2856,15.475063,397999.03
190136212,1.1439173,142.5877,19699.46,3461.6199,15.012034,397831.66
193753065,1.1515814,143.6588,19703.129,3470.097,15.220035,398125.75
189294362,1.002172,148.75629,19699.307,3459.4329,14.996739,397737.3
189547427,0.9242852,154.44746,19700.041,3472.5625,14.655317,401281.8
160984703,0.9650442,150.30203,19699.438,3460.987,14.921319,398345.34
193151470,1.1692438,146.34453,19705.193,3511.42,15.33344,399711.62
195726559,1.067623,151.9624,19702.545,3497.1418,14.932359,399358.16
22595460,1.0521374,147.9381,19704.973,3512.2,15.26516,400370.78
114796665,1.0749162,148.94476,19702.852,3502.72,15.191047,399823.22
191193805,0.96736646,149.79181,19699.555,3472.6187,14.874577,398382.12
193997905,0.94163316,150.1091,19700.182,3465.8206,15.018916,398348.44
162267950,1.1549817,136.63054,19710.54,3536.4126,15.927223,397852.1
192961055,1.1209944,149.49838,19708.584,3583.9607,15.122414,402676.94
138814479,0.94860125,151.01193,19700.06,3465.1177,14.872249,399235.2
195634487,1.0840286,149.47772,19700.102,3462.7734,14.722666,398058.8
163673275,1.0540701,147.26749,19699.809,3463.065,15.482397,399246.72
187877411,1.1513408,142.68886,19700.36,3466.8728,15.631437,397810.44
133767095,1.1323806,138.58476,19708.752,3513.9407,15.883927,398072.88
162377196,0.9699458,148.0962,19699.475,3460.5696,14.970939,397927.44
194950100,1.045822,144.93254,19700.049,3464.1301,15.124849,397967.38
195335076,0.9316266,147.92644,19707.63,3605.2422,15.145626,404932.38
195905721,1.0607389,154.6878,19701.805,3473.7988,14.760865,399098.38
195476738,1.0691382,142.47531,19700.111,3473.0652,15.325558,397979.7
194112702,1.0907794,150.8189,19699.447,3459.0815,14.699055,398453.78
183514327,0.9721581,146.53648,19699.322,3461.8574,14.856242,397916.53
146656361,1.0920417,149.70636,19709.646,3528.9683,14.969394,403262.97
186520547,0.94826794,146.9099,19699.64,3470.6987,15.496595,398421.84
185536687,1.0542204,145.94052,19709.643,3565.9902,15.054669,401617.84
180461286,1.1620853,142.30003,19699.902,3463.9468,15.231369,397575.22
190552728,0.970747,151.80875,19699.059,3462.499,14.863079,398015.38
192969540,0.98996496,148.45107,19699.252,3461.5605,15.0166,398067.2
149556846,1.045922,148.31073,19701.285,3478.295,14.845555,398534.6
194915864,0.8822741,154.07635,19699.928,3467.7642,15.243396,399298.28
188530750,0.996975,152.28923,19699.78,3462.8057,14.800358,399073.06
191117177,1.0154423,144.59406,19708.729,3498.3167,15.543392,397952.2
195279005,1.0066552,147.39467,19700.914,3470.4358,15.484747,399637.94
178709142,1.0720433,148.102,19704.959,3505.562,15.084458,400514.56
196325794,1.0133753,150.05962,19700.13,3478.984,14.916924,398169.84
193938326,1.208912,140.31465,19701.338,3462.5725,15.097458,397768.12
161330496,0.9685387,154.26883,19700.172,3462.1028,14.647385,399639.34
187702789,1.1763844,145.66922,19706.947,3582.5168,15.058975,400527.1
194412846,0.92606723,155.87856,19699.113,3462.0344,14.719915,397876.2
195570072,1.0614175,145.41393,19700.545,3462.8901,15.414925,399125.6
196659370,0.9695641,151.576,19705.654,3511.7039,15.069626,402189.75
173166220,1.0777375,146.60098,19709.744,3686.363,15.2999325,404244.88
183939152,1.0865592,147.73605,19707.479,3570.7559,15.170043,403369.44
61573445,1.1038544,144.93634,19708.758,3539.6794,15.179722,401091.3
37786652,1.0809696,148.14767,19699.744,3474.122,14.877486,398704.75
61077517,1.0331665,150.28659,19700.516,3465.6907,14.802695,398890.94
140344192,1.1894207,144.0197,19701.54,3478.328,15.863976,397896.3
